FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_hoje_ref.8865b9ed-3f39-33ea-94ec-7cd16a7f78d7,-42.708,-19.207,2019-10-19T16:10:00,AQUA_M-T,JOANÉSIA,MINAS GERAIS,Brasil,POINT (-19.207 -42.708)
focos_ams_hoje_ref.88f204c5-714d-3fee-8f13-8a4148b66920,-42.267,-17.66,2019-10-19T16:10:00,AQUA_M-T,ANGELÂNDIA,MINAS GERAIS,Brasil,POINT (-17.66 -42.267)
focos_ams_hoje_ref.88f3aed6-aae1-3278-89dc-dcae4b7895c8,-42.488,-15.839,2019-10-19T16:10:00,AQUA_M-T,RIO PARDO DE MINAS,MINAS GERAIS,Brasil,POINT (-15.839 -42.488)
focos_ams_hoje_ref.89dc6cfb-5e53-3134-aa7f-8e6e988b3b58,-63.568,-9.005,2019-10-19T17:50:00,AQUA_M-T,CANDEIAS DO JAMARI,RONDÔNIA,Brasil,POINT (-9.005 -63.568)
focos_ams_hoje_ref.89efc110-2bed-334d-9e55-46f68de2ecd5,-41.295,-19.699,2019-10-19T16:10:00,AQUA_M-T,AIMORÉS,MINAS GERAIS,Brasil,POINT (-19.699 -41.295)
focos_ams_hoje_ref.8a2e1cf1-6a42-348c-acc5-14502511b88b,-41.889,-12.372,2019-10-19T16:10:00,AQUA_M-T,SEABRA,BAHIA,Brasil,POINT (-12.372 -41.889)
focos_ams_hoje_ref.8aa5dc69-9d2b-3d5c-bb84-c0f9f796a614,-45.513,-16.403,2019-10-19T16:10:00,AQUA_M-T,SÃO ROMÃO,MINAS GERAIS,Brasil,POINT (-16.403 -45.513)
focos_ams_hoje_ref.8b204f7a-3092-3a4a-baae-aab9d68f20bf,-39.19,-4.727,2019-10-19T16:15:00,AQUA_M-T,CHORÓ,CEARÁ,Brasil,POINT (-4.727 -39.19)
focos_ams_hoje_ref.8b6a9bbe-cf91-3d9f-a472-a29381d0279d,-42.56,-19.373,2019-10-19T16:10:00,AQUA_M-T,SANTANA DO PARAÍSO,MINAS GERAIS,Brasil,POINT (-19.373 -42.56)
focos_ams_hoje_ref.8bcb8caa-2db8-304a-b9bb-743d98228a37,-44.897,-12.99,2019-10-19T16:10:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-12.99 -44.897)
focos_ams_hoje_ref.8bec1664-f4f6-3a0d-98b4-ac49ba3d32a6,-38.503,-6.257,2019-10-19T16:15:00,AQUA_M-T,SÃO MIGUEL,RIO GRANDE DO NORTE,Brasil,POINT (-6.257 -38.503)
focos_ams_hoje_ref.8c2896a8-f8a3-382e-b938-23b975f07ca0,-45.451,-16.442,2019-10-19T16:10:00,AQUA_M-T,SÃO ROMÃO,MINAS GERAIS,Brasil,POINT (-16.442 -45.451)
focos_ams_hoje_ref.8c6f3ee2-d897-3478-9fad-ed172aff6326,-42.981,-14.553,2019-10-19T16:10:00,AQUA_M-T,SEBASTIÃO LARANJEIRAS,BAHIA,Brasil,POINT (-14.553 -42.981)
focos_ams_hoje_ref.8c8205d1-308b-3323-a020-c302dd4b56fb,-51.559,3.246,2019-10-19T16:15:00,AQUA_M-T,OIAPOQUE,AMAPÁ,Brasil,POINT (3.246 -51.559)
focos_ams_hoje_ref.8d0c779a-3186-30eb-99ee-4b966ed9fb38,-39.267,-7.269,2019-10-19T16:15:00,AQUA_M-T,BARBALHA,CEARÁ,Brasil,POINT (-7.269 -39.267)
focos_ams_hoje_ref.8d48b655-e88c-38fc-b244-77a98fbc5da3,-42.95,-7.333,2019-10-19T16:15:00,AQUA_M-T,FLORIANO,PIAUÍ,Brasil,POINT (-7.333 -42.95)
focos_ams_hoje_ref.8dca6b2c-10db-3a2b-8aae-debc72ee11bb,-43.866,-5.947,2019-10-19T16:15:00,AQUA_M-T,BURITI BRAVO,MARANHÃO,Brasil,POINT (-5.947 -43.866)
focos_ams_hoje_ref.8ecb2a79-7fc5-31e7-b979-68b0376458c9,-42.439,-13.619,2019-10-19T16:10:00,AQUA_M-T,TANQUE NOVO,BAHIA,Brasil,POINT (-13.619 -42.439)
focos_ams_hoje_ref.8ed29806-30bd-348d-afac-726606a61568,-54.234,-31.151,2019-10-19T17:45:00,AQUA_M-T,DOM PEDRITO,RIO GRANDE DO SUL,Brasil,POINT (-31.151 -54.234)
focos_ams_hoje_ref.8ef3370d-a549-32f4-86c2-1042c61e1de9,-57.676,-36.321,2019-10-19T17:45:00,AQUA_M-T,Dolores,Buenos Aires,Argentina,POINT (-36.321 -57.676)
focos_ams_hoje_ref.8f23c66f-0fc0-32ff-9c77-e90a3c020267,-44.58,-17.675,2019-10-19T16:10:00,AQUA_M-T,VÁRZEA DA PALMA,MINAS GERAIS,Brasil,POINT (-17.675 -44.58)
focos_ams_hoje_ref.8f807bb2-8b35-39cf-9de7-795e0e0f9231,-43.997,-3.889,2019-10-19T16:15:00,AQUA_M-T,COROATÁ,MARANHÃO,Brasil,POINT (-3.889 -43.997)
focos_ams_hoje_ref.8f894cba-5fd5-3275-aea2-e7cfc46c6bb1,-66.037,8.289,2019-10-19T17:55:00,AQUA_M-T,Infante,Guárico,Venezuela,POINT (8.289 -66.037)
focos_ams_hoje_ref.8fbcff93-fdac-305c-90ff-31e6518fe8f4,-41.742,-14.41,2019-10-19T16:10:00,AQUA_M-T,MALHADA DE PEDRAS,BAHIA,Brasil,POINT (-14.41 -41.742)
focos_ams_hoje_ref.8ff3da5f-c480-33c9-880a-a2bf7675ddbf,-41.799,-15.082,2019-10-19T16:10:00,AQUA_M-T,PIRIPÁ,BAHIA,Brasil,POINT (-15.082 -41.799)
focos_ams_hoje_ref.90008722-cbda-337f-b45f-8767f36b14eb,-44.271,-11.56,2019-10-19T16:10:00,AQUA_M-T,COTEGIPE,BAHIA,Brasil,POINT (-11.56 -44.271)
focos_ams_hoje_ref.9011cc24-dee4-3695-811c-d8fb2a366d99,-63.761,-14.051,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-14.051 -63.761)
focos_ams_hoje_ref.90d21448-a0c4-3b5e-9e77-a2c555424c6f,-41.465,-14.499,2019-10-19T16:10:00,AQUA_M-T,ARACATU,BAHIA,Brasil,POINT (-14.499 -41.465)
focos_ams_hoje_ref.90d36de3-413e-3ebf-b131-9f15838e023c,-64.209,-12.184,2019-10-19T17:50:00,AQUA_M-T,COSTA MARQUES,RONDÔNIA,Brasil,POINT (-12.184 -64.209)
focos_ams_hoje_ref.90e4559e-a31a-3243-8adc-0f283b972b98,-44.085,-19.72,2019-10-19T16:10:00,AQUA_M-T,PEDRO LEOPOLDO,MINAS GERAIS,Brasil,POINT (-19.72 -44.085)
focos_ams_hoje_ref.90fadead-eb97-3388-9bdf-42affec1a00c,-63.389,-16.077,2019-10-19T17:50:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.077 -63.389)
focos_ams_hoje_ref.90fb9167-81aa-3995-b572-c40014b1f5a8,-42.534,-18.225,2019-10-19T16:10:00,AQUA_M-T,SÃO PEDRO DO SUAÇUÍ,MINAS GERAIS,Brasil,POINT (-18.225 -42.534)
focos_ams_hoje_ref.9145d263-e3e5-3e10-acaf-f305d1c4e00b,-60.015,-15.471,2019-10-19T17:50:00,AQUA_M-T,VILA BELA DA SANTÍSSIMA TRINDADE,MATO GROSSO,Brasil,POINT (-15.471 -60.015)
focos_ams_hoje_ref.9168111e-34e4-359e-b9bd-82c2ff2db1cd,-57.391,-19.49,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.49 -57.391)
focos_ams_hoje_ref.91c50971-baac-3084-8e4b-092193f09623,-65.067,-15.66,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.66 -65.067)
focos_ams_hoje_ref.920d0a32-7478-31b0-b71e-180f3f6c98d6,-42.373,-19.753,2019-10-19T16:10:00,AQUA_M-T,PINGO D'ÁGUA,MINAS GERAIS,Brasil,POINT (-19.753 -42.373)
focos_ams_hoje_ref.92707ce2-017a-312e-9f61-8591eb6bbe70,-45.544,-5.256,2019-10-19T16:15:00,AQUA_M-T,JENIPAPO DOS VIEIRAS,MARANHÃO,Brasil,POINT (-5.256 -45.544)
focos_ams_hoje_ref.92786a3c-1c65-377d-b629-8af6bc0c6ca7,-43.011,-18.967,2019-10-19T16:10:00,AQUA_M-T,SENHORA DO PORTO,MINAS GERAIS,Brasil,POINT (-18.967 -43.011)
focos_ams_hoje_ref.92a17f07-e7b0-36eb-8b19-fbaf82d449ce,-41.366,-14.513,2019-10-19T16:10:00,AQUA_M-T,ARACATU,BAHIA,Brasil,POINT (-14.513 -41.366)
focos_ams_hoje_ref.92ccd0eb-1e45-3f4d-9228-3952449fb518,-57.175,-19.139,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.139 -57.175)
focos_ams_hoje_ref.93bd87b5-c089-366d-a981-4d85f3f1fd68,-60.268,-16.256,2019-10-19T17:50:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.256 -60.268)
focos_ams_hoje_ref.93c981e9-b6c8-327c-8898-5f36b945ac12,-64.847,-10.05,2019-10-19T17:50:00,AQUA_M-T,NOVA MAMORÉ,RONDÔNIA,Brasil,POINT (-10.05 -64.847)
focos_ams_hoje_ref.940b2ba4-1a5a-3b83-b8f6-da832d4b9ed5,-42.546,-18.276,2019-10-19T16:10:00,AQUA_M-T,SÃO PEDRO DO SUAÇUÍ,MINAS GERAIS,Brasil,POINT (-18.276 -42.546)
focos_ams_hoje_ref.94a06726-d482-3442-b751-0355ed19acdc,-64.568,-9.193,2019-10-19T17:50:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.193 -64.568)
focos_ams_hoje_ref.94bf7f38-b0e4-33c3-9fa8-7c4030529b46,-63.763,-14.695,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-14.695 -63.763)
focos_ams_hoje_ref.950bab75-2f30-3fce-8024-0377cbeea712,-41.296,-19.688,2019-10-19T16:10:00,AQUA_M-T,AIMORÉS,MINAS GERAIS,Brasil,POINT (-19.688 -41.296)
focos_ams_hoje_ref.953f7395-e61e-3b7f-b3a9-1e03a0e2ddf0,-43.137,-18.435,2019-10-19T16:10:00,AQUA_M-T,SERRA AZUL DE MINAS,MINAS GERAIS,Brasil,POINT (-18.435 -43.137)
focos_ams_hoje_ref.9549f2c6-40fa-3e85-b1f3-03042d51e708,-56.965,-17.597,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-17.597 -56.965)
focos_ams_hoje_ref.95ad9ce5-5a3c-3bd6-bb2b-957dcde21e90,-40.084,-12.377,2019-10-19T16:10:00,AQUA_M-T,ITABERABA,BAHIA,Brasil,POINT (-12.377 -40.084)
focos_ams_hoje_ref.9600a3e3-c8e4-31bb-a568-c4495a2fda6e,-41.341,-17.502,2019-10-19T16:10:00,AQUA_M-T,TEÓFILO OTONI,MINAS GERAIS,Brasil,POINT (-17.502 -41.341)
focos_ams_hoje_ref.961c37ee-92d0-3d8c-bd22-90eee589af43,-37.475,-7.674,2019-10-19T16:15:00,AQUA_M-T,INGAZEIRA,PERNAMBUCO,Brasil,POINT (-7.674 -37.475)
focos_ams_hoje_ref.965d10c6-08f8-3521-8fa7-fa2adcf19c74,-48.364,-4.796,2019-10-19T16:15:00,AQUA_M-T,RONDON DO PARÁ,PARÁ,Brasil,POINT (-4.796 -48.364)
focos_ams_hoje_ref.9681bb18-5106-3b45-bfec-55244200470e,-45.282,-9.719,2019-10-19T16:15:00,AQUA_M-T,MONTE ALEGRE DO PIAUÍ,PIAUÍ,Brasil,POINT (-9.719 -45.282)
focos_ams_hoje_ref.973a34db-b2a5-3ee8-86d8-42152c8f397b,-43.705,-12.673,2019-10-19T16:10:00,AQUA_M-T,SERRA DOURADA,BAHIA,Brasil,POINT (-12.673 -43.705)
focos_ams_hoje_ref.97985d04-23c2-3db3-9cba-f07dc31ed123,-41.804,-15.081,2019-10-19T16:10:00,AQUA_M-T,PIRIPÁ,BAHIA,Brasil,POINT (-15.081 -41.804)
focos_ams_hoje_ref.97fa36ef-d63f-34f0-8d32-dad60c006bdd,-63.819,-14.034,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-14.034 -63.819)
focos_ams_hoje_ref.984850af-3393-3cb4-92e6-2d437a8deddf,-43.42,-7.581,2019-10-19T16:15:00,AQUA_M-T,ITAUEIRA,PIAUÍ,Brasil,POINT (-7.581 -43.42)
focos_ams_hoje_ref.98702af3-36b1-361e-a164-2c34d5eaedbb,-39.308,-4.394,2019-10-19T16:15:00,AQUA_M-T,CANINDÉ,CEARÁ,Brasil,POINT (-4.394 -39.308)
focos_ams_hoje_ref.98ddbccd-d650-3477-9e5c-0b49d1420372,-47.009,-17.121,2019-10-19T16:10:00,AQUA_M-T,PARACATU,MINAS GERAIS,Brasil,POINT (-17.121 -47.009)
focos_ams_hoje_ref.9905dfd2-e6ca-394f-a3c7-a70bffb40f7b,-59.071,-6.886,2019-10-19T17:50:00,AQUA_M-T,APUÍ,AMAZONAS,Brasil,POINT (-6.886 -59.071)
focos_ams_hoje_ref.9938d253-3613-3234-a785-38ad8244b5ac,-45.7,-4.414,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.414 -45.7)
focos_ams_hoje_ref.9958d55b-2120-3d62-8a7c-e7fe22d2c120,-40.344,-18.115,2019-10-19T16:10:00,AQUA_M-T,MONTANHA,ESPÍRITO SANTO,Brasil,POINT (-18.115 -40.344)
focos_ams_hoje_ref.99b7dd8a-493e-315f-a3b8-b9006c600283,-42.581,-19.372,2019-10-19T16:10:00,AQUA_M-T,SANTANA DO PARAÍSO,MINAS GERAIS,Brasil,POINT (-19.372 -42.581)
focos_ams_hoje_ref.9a0b86a8-91e0-30ba-b55c-ce402cb59e64,-45.699,-4.426,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.426 -45.699)
focos_ams_hoje_ref.9a1820dc-f494-3057-899e-e423166146be,-45.053,-8.883,2019-10-19T16:15:00,AQUA_M-T,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,POINT (-8.883 -45.053)
focos_ams_hoje_ref.9a1c07d7-e574-3255-8321-bebe59f24128,-42.447,-13.62,2019-10-19T16:10:00,AQUA_M-T,TANQUE NOVO,BAHIA,Brasil,POINT (-13.62 -42.447)
focos_ams_hoje_ref.9a5f5e25-ee77-33f8-978c-6d46180e4048,-64.046,-8.263,2019-10-19T17:50:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-8.263 -64.046)
focos_ams_hoje_ref.9aa5f6a5-63b2-3e59-b6cd-c40bd48b0b9b,-44.082,-19.711,2019-10-19T16:10:00,AQUA_M-T,PEDRO LEOPOLDO,MINAS GERAIS,Brasil,POINT (-19.711 -44.082)
focos_ams_hoje_ref.9ac150a3-1ae8-3388-9fd1-08e41559dd27,-57.184,-19.135,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.135 -57.184)
focos_ams_hoje_ref.9ac19ffb-b926-3022-8371-ddee82ed9260,-60.277,-38.378,2019-10-19T17:45:00,AQUA_M-T,Tres Arroyos,Buenos Aires,Argentina,POINT (-38.378 -60.277)
focos_ams_hoje_ref.9b920775-9bb4-3c00-a336-2c0827f7beb4,-52.56,-22.352,2019-10-19T17:50:00,AQUA_M-T,TEODORO SAMPAIO,SÃO PAULO,Brasil,POINT (-22.352 -52.56)
focos_ams_hoje_ref.9bcb22c3-33d2-3c63-b9e9-2bb963507ed5,-43.313,-19.167,2019-10-19T16:10:00,AQUA_M-T,MORRO DO PILAR,MINAS GERAIS,Brasil,POINT (-19.167 -43.313)
focos_ams_hoje_ref.9c1ebac8-8969-344d-b2a2-7c4993c3c374,-42.288,-17.833,2019-10-19T16:10:00,AQUA_M-T,ÁGUA BOA,MINAS GERAIS,Brasil,POINT (-17.833 -42.288)
focos_ams_hoje_ref.9c32485a-8251-30f8-98d5-91178dc0cb2c,-45.631,-4.379,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.379 -45.631)
focos_ams_hoje_ref.9c8449ca-2cbc-3830-8d9b-686920e2c6bb,-39.525,-7.664,2019-10-19T16:15:00,AQUA_M-T,MOREILÂNDIA,PERNAMBUCO,Brasil,POINT (-7.664 -39.525)
focos_ams_hoje_ref.9c9d7376-b60e-3984-a915-7b2675fd87cf,-70.117,5.963,2019-10-19T17:55:00,AQUA_M-T,Paz de Ariporo,Casanare,Colombia,POINT (5.963 -70.117)
focos_ams_hoje_ref.9e1ab34b-a125-3e12-9582-dc3c609ebfaf,-43.699,-12.664,2019-10-19T16:10:00,AQUA_M-T,BREJOLÂNDIA,BAHIA,Brasil,POINT (-12.664 -43.699)
focos_ams_hoje_ref.9e214826-3a06-3fce-b608-15cdd2d904d7,-41.217,-15.56,2019-10-19T16:10:00,AQUA_M-T,ENCRUZILHADA,BAHIA,Brasil,POINT (-15.56 -41.217)
focos_ams_hoje_ref.9e9371cb-c679-377e-a614-8e356f705e2c,-45.113,-13.038,2019-10-19T16:10:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-13.038 -45.113)
focos_ams_hoje_ref.9ebe306a-1219-348b-8463-a09143920331,-45.396,-13.805,2019-10-19T16:10:00,AQUA_M-T,JABORANDI,BAHIA,Brasil,POINT (-13.805 -45.396)
focos_ams_hoje_ref.9fadeeee-879f-333f-9a1b-71fd6bf2ced6,-45.683,-4.411,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.411 -45.683)
focos_ams_hoje_ref.9fbe5d54-f728-349f-a1b2-78001e2630d2,-42.946,-13.283,2019-10-19T16:10:00,AQUA_M-T,BOM JESUS DA LAPA,BAHIA,Brasil,POINT (-13.283 -42.946)
focos_ams_hoje_ref.9fecb10b-409d-3b27-a973-c02b897e9430,-42.577,-19.387,2019-10-19T16:10:00,AQUA_M-T,SANTANA DO PARAÍSO,MINAS GERAIS,Brasil,POINT (-19.387 -42.577)
focos_ams_hoje_ref.a06dac04-fb43-3acb-97e6-eb59b5309c20,-40.356,-14.729,2019-10-19T16:10:00,AQUA_M-T,PLANALTO,BAHIA,Brasil,POINT (-14.729 -40.356)
focos_ams_hoje_ref.a0e8f1b9-6bbd-3679-8c4c-2567fad64468,-39.741,-7.474,2019-10-19T16:15:00,AQUA_M-T,EXU,PERNAMBUCO,Brasil,POINT (-7.474 -39.741)
focos_ams_hoje_ref.a10dc77d-4931-32e6-b50c-379e3ed6c9e9,-46.327,-6.235,2019-10-19T16:15:00,AQUA_M-T,GRAJAÚ,MARANHÃO,Brasil,POINT (-6.235 -46.327)
focos_ams_hoje_ref.a121f966-37d2-341d-a2e3-5db239dd80b8,-44.699,-8.799,2019-10-19T16:15:00,AQUA_M-T,CURRAIS,PIAUÍ,Brasil,POINT (-8.799 -44.699)
focos_ams_hoje_ref.a17ed39b-5169-3e12-989c-1a5f83329423,-41.305,-5.036,2019-10-19T16:15:00,AQUA_M-T,BURITI DOS MONTES,PIAUÍ,Brasil,POINT (-5.036 -41.305)
focos_ams_hoje_ref.a18d6d34-d639-3d53-af13-264dd52d7b32,-47.227,-15.845,2019-10-19T16:10:00,AQUA_M-T,FORMOSA,GOIÁS,Brasil,POINT (-15.845 -47.227)
focos_ams_hoje_ref.a1a72eae-13da-3080-bf80-2f9d8fbb986d,-43.193,-6.989,2019-10-19T16:15:00,AQUA_M-T,FLORIANO,PIAUÍ,Brasil,POINT (-6.989 -43.193)
focos_ams_hoje_ref.a1f952a0-c337-3cb7-a135-8e099b519c9c,-63.853,-9.165,2019-10-19T17:50:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.165 -63.853)
focos_ams_hoje_ref.a1fa8089-be79-3815-ab06-99d611258128,-65.058,-15.19,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.19 -65.058)
focos_ams_hoje_ref.a1ff926d-a54e-3377-aee3-9eadf48d8ba2,-41.354,-15.368,2019-10-19T16:10:00,AQUA_M-T,CÂNDIDO SALES,BAHIA,Brasil,POINT (-15.368 -41.354)
focos_ams_hoje_ref.a35ad696-17b8-30a3-9e7e-b7813af24ba7,-43.807,-4.93,2019-10-19T16:15:00,AQUA_M-T,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,POINT (-4.93 -43.807)
focos_ams_hoje_ref.a3933049-f4dd-36eb-9af3-a2afa326e61a,-40.664,-3.888,2019-10-19T16:15:00,AQUA_M-T,CARIRÉ,CEARÁ,Brasil,POINT (-3.888 -40.664)
focos_ams_hoje_ref.a3bb5a68-53e1-3629-bb48-ac4a877dccc0,-46.43,-6.186,2019-10-19T16:15:00,AQUA_M-T,GRAJAÚ,MARANHÃO,Brasil,POINT (-6.186 -46.43)
focos_ams_hoje_ref.a40446b8-a276-3afd-9b9f-dc1b0292eab1,-45.121,-13.031,2019-10-19T16:10:00,AQUA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,POINT (-13.031 -45.121)
focos_ams_hoje_ref.a407480f-b162-3464-8c27-f0edf3e69e79,-63.825,-13.409,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.409 -63.825)
focos_ams_hoje_ref.a49062ba-2d8b-322b-8142-68005f520289,-64.599,-9.721,2019-10-19T17:50:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.721 -64.599)
focos_ams_hoje_ref.a608f310-605d-3db7-b2bd-f70fb1957023,-42.223,-18.098,2019-10-19T16:10:00,AQUA_M-T,ÁGUA BOA,MINAS GERAIS,Brasil,POINT (-18.098 -42.223)
focos_ams_hoje_ref.a61b0cdf-89a5-391d-90e3-8df820fd75a9,-45.278,-7.164,2019-10-19T16:15:00,AQUA_M-T,LORETO,MARANHÃO,Brasil,POINT (-7.164 -45.278)
focos_ams_hoje_ref.a6327fe0-1b83-36a3-a45a-fa42c0876626,-54.654,-15.576,2019-10-19T17:50:00,AQUA_M-T,DOM AQUINO,MATO GROSSO,Brasil,POINT (-15.576 -54.654)
focos_ams_hoje_ref.a65a9b94-c8d8-378d-b93b-e904ea22a415,-80.353,-1.226,2019-10-19T19:35:00,AQUA_M-T,Santa Ana,Manabi,Ecuador,POINT (-1.226 -80.353)
focos_ams_hoje_ref.a6622156-781f-3ec7-87fb-70d09a5c003c,-41.49,-17.545,2019-10-19T16:10:00,AQUA_M-T,TEÓFILO OTONI,MINAS GERAIS,Brasil,POINT (-17.545 -41.49)
focos_ams_hoje_ref.a6753d6b-0cb9-3fe2-b167-12f4beb8813e,-79.794,-1.348,2019-10-19T19:30:00,AQUA_M-T,Palenque,Los Rios,Ecuador,POINT (-1.348 -79.794)
focos_ams_hoje_ref.a6850fc5-fb1b-34f1-8718-ff11a861a823,-45.419,-15.987,2019-10-19T16:10:00,AQUA_M-T,PINTÓPOLIS,MINAS GERAIS,Brasil,POINT (-15.987 -45.419)
focos_ams_hoje_ref.a69fcaf9-e074-3655-b8bc-52d981241967,-44.158,-3.717,2019-10-19T16:15:00,AQUA_M-T,PIRAPEMAS,MARANHÃO,Brasil,POINT (-3.717 -44.158)
focos_ams_hoje_ref.a6ee7393-23a8-30e7-bead-431a63293927,-45.077,-17.94,2019-10-19T16:10:00,AQUA_M-T,LASSANCE,MINAS GERAIS,Brasil,POINT (-17.94 -45.077)
focos_ams_hoje_ref.a70f25ba-2669-3cdd-b916-d2c1e3c7cd55,-43.274,-19.164,2019-10-19T16:10:00,AQUA_M-T,CONCEIÇÃO DO MATO DENTRO,MINAS GERAIS,Brasil,POINT (-19.164 -43.274)
focos_ams_hoje_ref.a7bbab3b-44a1-32b4-b341-aedabaa77534,-44.144,-3.715,2019-10-19T16:15:00,AQUA_M-T,PIRAPEMAS,MARANHÃO,Brasil,POINT (-3.715 -44.144)
focos_ams_hoje_ref.a7de8326-5eff-3867-8c51-1819e93112f3,-43.066,-7.555,2019-10-19T16:15:00,AQUA_M-T,ITAUEIRA,PIAUÍ,Brasil,POINT (-7.555 -43.066)
focos_ams_hoje_ref.a7e7d1e4-eddb-3916-bc2e-0e7f35dda376,-44.045,-8.74,2019-10-19T16:15:00,AQUA_M-T,CRISTINO CASTRO,PIAUÍ,Brasil,POINT (-8.74 -44.045)
focos_ams_hoje_ref.a84bd741-4510-3a57-b28a-42fed14cb005,-46.029,-4.211,2019-10-19T16:15:00,AQUA_M-T,SANTA LUZIA,MARANHÃO,Brasil,POINT (-4.211 -46.029)
focos_ams_hoje_ref.a86f3bb6-9650-3a8a-a573-64c52e6ef34e,-43.687,-12.67,2019-10-19T16:10:00,AQUA_M-T,SERRA DOURADA,BAHIA,Brasil,POINT (-12.67 -43.687)
focos_ams_hoje_ref.a8f48964-502b-330c-bf4e-d30ef9bdd933,-41.665,-3.799,2019-10-19T16:15:00,AQUA_M-T,PIRACURUCA,PIAUÍ,Brasil,POINT (-3.799 -41.665)
focos_ams_hoje_ref.a8fabdce-018e-306b-b6bd-0d3362c3e473,-56.604,-17.812,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-17.812 -56.604)
focos_ams_hoje_ref.a95b8eac-ad37-3215-9ae5-ddba12f70484,-45.485,-16.401,2019-10-19T16:10:00,AQUA_M-T,SÃO ROMÃO,MINAS GERAIS,Brasil,POINT (-16.401 -45.485)
focos_ams_hoje_ref.a9812dcf-d33b-3830-ab50-9c243c8c7ffe,-41.218,-17.442,2019-10-19T16:10:00,AQUA_M-T,PAVÃO,MINAS GERAIS,Brasil,POINT (-17.442 -41.218)
focos_ams_hoje_ref.a9cfed73-12bd-38ac-a375-e389f4eab97e,-42.692,-19.478,2019-10-19T16:10:00,AQUA_M-T,CORONEL FABRICIANO,MINAS GERAIS,Brasil,POINT (-19.478 -42.692)
focos_ams_hoje_ref.a9e72475-a0e7-3e86-837c-c9f9b84448c8,-44.695,-8.824,2019-10-19T16:15:00,AQUA_M-T,CURRAIS,PIAUÍ,Brasil,POINT (-8.824 -44.695)
focos_ams_hoje_ref.a9efeb3e-6f75-3ea3-b87e-0d20a32dc7b0,-41.625,-6.986,2019-10-19T16:15:00,AQUA_M-T,PICOS,PIAUÍ,Brasil,POINT (-6.986 -41.625)
focos_ams_hoje_ref.aa7c55d3-85d6-31ea-ba50-69f9f0c52464,-44.934,-2.76,2019-10-19T16:15:00,AQUA_M-T,SÃO BENTO,MARANHÃO,Brasil,POINT (-2.76 -44.934)
focos_ams_hoje_ref.aad3af8b-c3e5-3df0-b34b-15c19662e162,-42.373,-3.805,2019-10-19T16:15:00,AQUA_M-T,MORRO DO CHAPÉU DO PIAUÍ,PIAUÍ,Brasil,POINT (-3.805 -42.373)
focos_ams_hoje_ref.ab75533b-e921-35cf-a099-81e589c2e88c,-63.22,-16.533,2019-10-19T17:50:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.533 -63.22)
focos_ams_hoje_ref.abd32973-995b-32d2-87b7-c5d78de5b13b,-63.741,-7.474,2019-10-19T17:50:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-7.474 -63.741)
